1738047047.762428,141,310,232,90,480,194,259,304
1738047047.8240767,141,310,233,95,472,191,261,306
1738047047.8841684,140,310,241,98,462,191,565,268
1738047047.9447756,154,274,244,98,457,194,565,266
1738047048.0043044,162,218,563,262,450,197,261,307
1738047048.0640287,147,222,254,94,441,199,556,257
1738047048.1256182,146,306,249,102,435,202,,
1738047048.185872,145,309,245,108,434,202,,
1738047048.244217,144,306,253,121,437,202,,
1738047048.308336,141,310,240,108,439,201,,
1738047048.3687105,145,308,290,39,440,198,278,304
1738047048.4286153,146,310,288,80,444,195,638,1
1738047048.488236,144,308,273,168,450,191,,
1738047048.5478547,144,309,286,171,456,189,637,1
1738047048.6094408,146,311,268,309,460,183,508,93
1738047048.6696067,140,311,288,235,478,99,344,288
1738047048.7287242,140,311,460,103,495,101,289,247
1738047048.7889671,140,311,475,130,487,127,,
1738047048.8491719,142,311,453,153,480,149,,
1738047048.9085648,141,311,425,172,476,176,,
1738047048.9683242,141,311,420,234,469,212,307,218
1738047049.0290132,141,311,412,218,469,212,,
1738047049.0893073,141,311,410,215,467,210,,
1738047049.1483765,141,310,414,232,468,221,,
1738047049.2088146,141,311,406,251,468,233,,
1738047049.268766,142,311,405,238,470,235,,
1738047049.328594,142,311,397,242,468,238,,
1738047049.388461,141,311,271,260,468,245,,
1738047049.4484854,141,311,271,246,470,251,308,248
1738047049.5084915,143,310,309,294,470,257,326,242
1738047049.5717926,141,311,264,262,469,259,316,250
1738047049.631885,141,310,264,260,467,260,315,249
1738047049.6923766,141,311,272,262,468,262,309,270
1738047049.7519538,141,311,270,263,467,264,,
1738047049.8117878,141,312,277,255,467,268,306,261
1738047049.8723948,142,311,301,270,455,283,464,239
1738047049.932531,140,312,270,269,466,273,,
1738047049.9919777,141,312,272,279,466,280,,
1738047050.0532641,142,311,272,273,466,285,313,279
1738047050.112358,142,312,276,258,464,288,,
1738047050.1727195,143,311,420,318,466,297,,
1738047050.2320712,142,311,418,319,461,303,,
1738047050.2921903,143,312,424,321,453,310,,
