step,x,y,segment_length,cumulative_length
466,71,68,1.0,658.1068628462393
467,70,68,1.0,659.1068628462393
468,72,68,2.0,661.1068628462393
469,73,68,1.0,662.1068628462393
470,73,67,1.0,663.1068628462393
471,73,66,1.0,664.1068628462393
472,73,65,1.0,665.1068628462393
473,72,66,1.4142135623730951,666.5210764086124
474,71,65,1.4142135623730951,667.9352899709855
475,71,64,1.0,668.9352899709855
476,70,65,1.4142135623730951,670.3495035333586
477,68,65,2.0,672.3495035333586
478,68,64,1.0,673.3495035333586
479,68,66,2.0,675.3495035333586
480,66,65,2.23606797749979,677.5855715108585
481,65,65,1.0,678.5855715108585
482,65,64,1.0,679.5855715108585
483,64,65,1.4142135623730951,680.9997850732316
484,65,66,1.4142135623730951,682.4139986356047
485,65,67,1.0,683.4139986356047
486,63,66,2.23606797749979,685.6500666131045
487,62,66,1.0,686.6500666131045
488,61,65,1.4142135623730951,688.0642801754776
489,61,64,1.0,689.0642801754776
490,62,64,1.0,690.0642801754776
491,62,63,1.0,691.0642801754776
492,63,64,1.4142135623730951,692.4784937378507
493,60,64,3.0,695.4784937378507
494,59,64,1.0,696.4784937378507
495,59,63,1.0,697.4784937378507
496,58,63,1.0,698.4784937378507
497,58,64,1.0,699.4784937378507
498,58,66,2.0,701.4784937378507
499,56,66,2.0,703.4784937378507
500,55,65,1.4142135623730951,704.8927073002238
501,54,64,1.4142135623730951,706.3069208625969
502,55,63,1.4142135623730951,707.72113442497
503,55,62,1.0,708.72113442497
504,54,62,1.0,709.72113442497
505,53,61,1.4142135623730951,711.1353479873432
506,54,60,1.4142135623730951,712.5495615497163
507,53,59,1.4142135623730951,713.9637751120894
508,51,57,2.8284271247461903,716.7922022368356
509,50,58,1.4142135623730951,718.2064157992087
510,49,59,1.4142135623730951,719.6206293615818
511,49,62,3.0,722.6206293615818
512,49,63,1.0,723.6206293615818
513,48,63,1.0,724.6206293615818
514,48,62,1.0,725.6206293615818
515,47,64,2.23606797749979,727.8566973390816
516,48,65,1.4142135623730951,729.2709109014547
517,48,66,1.0,730.2709109014547
518,48,67,1.0,731.2709109014547
519,49,67,1.0,732.2709109014547
520,50,66,1.4142135623730951,733.6851244638278
521,50,68,2.0,735.6851244638278
522,49,69,1.4142135623730951,737.0993380262009
523,48,69,1.0,738.0993380262009
524,47,69,1.0,739.0993380262009
525,46,69,1.0,740.0993380262009
526,46,68,1.0,741.0993380262009
527,45,69,1.4142135623730951,742.513551588574
528,46,70,1.4142135623730951,743.9277651509472
529,47,67,3.1622776601683795,747.0900428111155
530,44,67,3.0,750.0900428111155
531,43,67,1.0,751.0900428111155
532,43,66,1.0,752.0900428111155
533,43,65,1.0,753.0900428111155
534,43,64,1.0,754.0900428111155
535,43,63,1.0,755.0900428111155
536,42,63,1.0,756.0900428111155
537,44,62,2.23606797749979,758.3261107886153
538,44,64,2.0,760.3261107886153
539,45,64,1.0,761.3261107886153
540,46,63,1.4142135623730951,762.7403243509884
541,44,66,3.605551275463989,766.3458756264524
542,50,63,6.708203932499369,773.0540795589518
543,52,63,2.0,775.0540795589518
544,53,63,1.0,776.0540795589518
545,56,62,3.1622776601683795,779.2163572191201
546,57,62,1.0,780.2163572191201
547,56,61,1.4142135623730951,781.6305707814932
548,56,64,3.0,784.6305707814932
549,56,68,4.0,788.6305707814932
550,55,69,1.4142135623730951,790.0447843438664
551,57,70,2.23606797749979,792.2808523213662
552,57,72,2.0,794.2808523213662
553,59,73,2.23606797749979,796.516920298866
554,60,73,1.0,797.516920298866
555,60,74,1.0,798.516920298866
556,61,74,1.0,799.516920298866
557,62,74,1.0,800.516920298866
558,62,73,1.0,801.516920298866
559,63,72,1.4142135623730951,802.9311338612391
560,64,71,1.4142135623730951,804.3453474236122
561,65,71,1.0,805.3453474236122
562,65,72,1.0,806.3453474236122
563,65,73,1.0,807.3453474236122
564,65,74,1.0,808.3453474236122
565,64,74,1.0,809.3453474236122
566,63,74,1.0,810.3453474236122
567,63,75,1.0,811.3453474236122
568,62,76,1.4142135623730951,812.7595609859853
569,62,77,1.0,813.7595609859853
570,62,78,1.0,814.7595609859853
571,63,77,1.4142135623730951,816.1737745483584
572,64,76,1.4142135623730951,817.5879881107315
573,65,75,1.4142135623730951,819.0022016731047
574,66,77,2.23606797749979,821.2382696506045
575,67,77,1.0,822.2382696506045
576,68,77,1.0,823.2382696506045
577,68,76,1.0,824.2382696506045
578,69,76,1.0,825.2382696506045
579,69,75,1.0,826.2382696506045
580,68,75,1.0,827.2382696506045
581,68,74,1.0,828.2382696506045
582,67,73,1.4142135623730951,829.6524832129776
583,67,72,1.0,830.6524832129776
584,67,70,2.0,832.6524832129776
585,66,70,1.0,833.6524832129776
586,68,70,2.0,835.6524832129776
587,69,70,1.0,836.6524832129776
588,69,71,1.0,837.6524832129776
589,69,72,1.0,838.6524832129776
590,71,72,2.0,840.6524832129776
591,72,72,1.0,841.6524832129776
592,72,73,1.0,842.6524832129776
593,72,74,1.0,843.6524832129776
594,71,74,1.0,844.6524832129776
595,70,74,1.0,845.6524832129776
596,70,76,2.0,847.6524832129776
597,71,76,1.0,848.6524832129776
598,71,77,1.0,849.6524832129776
599,72,78,1.4142135623730951,851.0666967753507
600,73,78,1.0,852.0666967753507
601,73,77,1.0,853.0666967753507
602,73,75,2.0,855.0666967753507
603,74,74,1.4142135623730951,856.4809103377238
604,74,73,1.0,857.4809103377238
605,75,75,2.23606797749979,859.7169783152236
606,77,77,2.8284271247461903,862.5454054399698
607,77,71,6.0,868.5454054399698
608,78,71,1.0,869.5454054399698
609,79,71,1.0,870.5454054399698
610,79,70,1.0,871.5454054399698
611,79,69,1.0,872.5454054399698
612,78,69,1.0,873.5454054399698
613,77,69,1.0,874.5454054399698
614,77,68,1.0,875.5454054399698
615,76,68,1.0,876.5454054399698
616,80,68,4.0,880.5454054399698
617,82,70,2.8284271247461903,883.373832564716
618,86,71,4.123105625617661,887.4969381903337
619,89,67,5.0,892.4969381903337
620,90,67,1.0,893.4969381903337
621,90,66,1.0,894.4969381903337
622,90,65,1.0,895.4969381903337
623,82,61,8.94427190999916,904.4412101003329
624,81,60,1.4142135623730951,905.855423662706
625,81,58,2.0,907.855423662706
626,82,58,1.0,908.855423662706
627,81,57,1.4142135623730951,910.2696372250791
628,83,59,2.8284271247461903,913.0980643498253
629,63,68,21.93171219946131,935.0297765492867
630,61,67,2.23606797749979,937.2658445267865
631,60,66,1.4142135623730951,938.6800580891596
632,59,68,2.23606797749979,940.9161260666594
633,55,73,6.4031242374328485,947.3192503040923
634,55,75,2.0,949.3192503040923
635,54,75,1.0,950.3192503040923
636,55,76,1.4142135623730951,951.7334638664654
637,56,76,1.0,952.7334638664654
638,56,77,1.0,953.7334638664654
639,57,77,1.0,954.7334638664654
640,58,77,1.0,955.7334638664654
641,58,76,1.0,956.7334638664654
642,58,75,1.0,957.7334638664654
643,59,75,1.0,958.7334638664654
644,59,76,1.0,959.7334638664654
645,60,76,1.0,960.7334638664654
646,60,77,1.0,961.7334638664654
647,59,77,1.0,962.7334638664654
648,65,78,6.082762530298219,968.8162263967636
649,66,78,1.0,969.8162263967636
650,69,77,3.1622776601683795,972.9785040569319
651,50,74,19.235384061671343,992.2138881186032
652,82,56,36.71511950137164,1028.9290076199748
653,83,56,1.0,1029.9290076199748
654,83,55,1.0,1030.9290076199748
655,84,55,1.0,1031.9290076199748
656,84,54,1.0,1032.9290076199748
657,84,53,1.0,1033.9290076199748
658,85,53,1.0,1034.9290076199748
659,86,53,1.0,1035.9290076199748
660,87,53,1.0,1036.9290076199748
661,88,53,1.0,1037.9290076199748
662,88,52,1.0,1038.9290076199748
663,89,52,1.0,1039.9290076199748
664,89,51,1.0,1040.9290076199748
665,90,51,1.0,1041.9290076199748
666,90,50,1.0,1042.9290076199748
667,91,50,1.0,1043.9290076199748
668,92,50,1.0,1044.9290076199748
669,93,50,1.0,1045.9290076199748
670,93,49,1.0,1046.9290076199748
671,93,48,1.0,1047.9290076199748
672,93,47,1.0,1048.9290076199748
673,92,47,1.0,1049.9290076199748
674,92,48,1.0,1050.9290076199748
675,91,47,1.4142135623730951,1052.3432211823479
676,91,46,1.0,1053.3432211823479
677,90,46,1.0,1054.3432211823479
678,89,46,1.0,1055.3432211823479
679,89,47,1.0,1056.3432211823479
680,88,47,1.0,1057.3432211823479
681,88,48,1.0,1058.3432211823479
682,87,48,1.0,1059.3432211823479
683,86,49,1.4142135623730951,1060.757434744721
684,86,50,1.0,1061.757434744721
685,87,50,1.0,1062.757434744721
686,88,50,1.0,1063.757434744721
687,88,51,1.0,1064.757434744721
688,87,51,1.0,1065.757434744721
689,86,52,1.4142135623730951,1067.171648307094
690,84,52,2.0,1069.171648307094
691,84,51,1.0,1070.171648307094
692,83,54,3.1622776601683795,1073.3339259672625
693,84,56,2.23606797749979,1075.5699939447622
694,84,58,2.0,1077.5699939447622
695,85,58,1.0,1078.5699939447622
696,86,58,1.0,1079.5699939447622
697,86,57,1.0,1080.5699939447622
698,87,56,1.4142135623730951,1081.9842075071354
699,86,55,1.4142135623730951,1083.3984210695085
700,88,54,2.23606797749979,1085.6344890470082
701,89,54,1.0,1086.6344890470082
702,90,54,1.0,1087.6344890470082
703,90,53,1.0,1088.6344890470082
704,90,52,1.0,1089.6344890470082
705,91,53,1.4142135623730951,1091.0487026093813
706,91,54,1.0,1092.0487026093813
707,92,54,1.0,1093.0487026093813
708,93,53,1.4142135623730951,1094.4629161717544
709,93,52,1.0,1095.4629161717544
710,94,52,1.0,1096.4629161717544
711,94,53,1.0,1097.4629161717544
712,94,54,1.0,1098.4629161717544
713,94,55,1.0,1099.4629161717544
714,94,57,2.0,1101.4629161717544
715,93,57,1.0,1102.4629161717544
716,93,58,1.0,1103.4629161717544
717,92,58,1.0,1104.4629161717544
718,92,59,1.0,1105.4629161717544
719,92,60,1.0,1106.4629161717544
720,93,61,1.4142135623730951,1107.8771297341275
