step,x,y,segment_length,cumulative_length
235,41,37,1.0,287.78457007072313
236,40,37,1.0,288.78457007072313
237,39,37,1.0,289.78457007072313
238,39,38,1.0,290.78457007072313
239,40,38,1.0,291.78457007072313
240,40,39,1.0,292.78457007072313
241,40,40,1.0,293.78457007072313
242,40,41,1.0,294.78457007072313
243,39,41,1.0,295.78457007072313
244,39,42,1.0,296.78457007072313
245,39,43,1.0,297.78457007072313
246,40,43,1.0,298.78457007072313
247,40,44,1.0,299.78457007072313
248,40,45,1.0,300.78457007072313
249,41,45,1.0,301.78457007072313
250,41,46,1.0,302.78457007072313
251,42,46,1.0,303.78457007072313
252,42,47,1.0,304.78457007072313
253,42,48,1.0,305.78457007072313
254,43,48,1.0,306.78457007072313
255,43,49,1.0,307.78457007072313
256,43,50,1.0,308.78457007072313
257,44,50,1.0,309.78457007072313
258,44,51,1.0,310.78457007072313
259,45,51,1.0,311.78457007072313
260,45,52,1.0,312.78457007072313
261,45,53,1.0,313.78457007072313
262,46,53,1.0,314.78457007072313
263,46,52,1.0,315.78457007072313
264,46,51,1.0,316.78457007072313
265,45,50,1.4142135623730951,318.19878363309624
266,45,49,1.0,319.19878363309624
267,45,48,1.0,320.19878363309624
268,45,47,1.0,321.19878363309624
269,44,47,1.0,322.19878363309624
270,44,46,1.0,323.19878363309624
271,44,45,1.0,324.19878363309624
272,43,45,1.0,325.19878363309624
273,43,44,1.0,326.19878363309624
274,42,44,1.0,327.19878363309624
275,42,43,1.0,328.19878363309624
276,42,42,1.0,329.19878363309624
277,41,42,1.0,330.19878363309624
278,41,41,1.0,331.19878363309624
279,41,40,1.0,332.19878363309624
280,41,39,1.0,333.19878363309624
281,42,39,1.0,334.19878363309624
282,43,39,1.0,335.19878363309624
283,43,40,1.0,336.19878363309624
284,43,41,1.0,337.19878363309624
285,44,41,1.0,338.19878363309624
286,44,42,1.0,339.19878363309624
287,45,42,1.0,340.19878363309624
288,45,43,1.0,341.19878363309624
289,46,43,1.0,342.19878363309624
290,46,42,1.0,343.19878363309624
291,45,41,1.4142135623730951,344.61299719546935
292,45,40,1.0,345.61299719546935
293,44,40,1.0,346.61299719546935
294,44,39,1.0,347.61299719546935
295,43,38,1.4142135623730951,349.02721075784245
296,42,38,1.0,350.02721075784245
297,42,37,1.0,351.02721075784245
298,43,37,1.0,352.02721075784245
299,42,36,1.4142135623730951,353.44142432021556
300,42,35,1.0,354.44142432021556
301,41,35,1.0,355.44142432021556
302,41,34,1.0,356.44142432021556
303,39,34,2.0,358.44142432021556
304,39,35,1.0,359.44142432021556
305,38,35,1.0,360.44142432021556
306,38,36,1.0,361.44142432021556
307,39,36,1.0,362.44142432021556
308,38,37,1.4142135623730951,363.85563788258867
309,38,38,1.0,364.85563788258867
310,38,39,1.0,365.85563788258867
311,38,40,1.0,366.85563788258867
312,38,41,1.0,367.85563788258867
313,38,42,1.0,368.85563788258867
314,38,43,1.0,369.85563788258867
315,38,44,1.0,370.85563788258867
316,38,45,1.0,371.85563788258867
317,38,46,1.0,372.85563788258867
318,39,46,1.0,373.85563788258867
319,39,47,1.0,374.85563788258867
320,39,48,1.0,375.85563788258867
321,40,48,1.0,376.85563788258867
322,40,49,1.0,377.85563788258867
323,40,50,1.0,378.85563788258867
324,41,50,1.0,379.85563788258867
325,41,51,1.0,380.85563788258867
326,40,51,1.0,381.85563788258867
327,39,51,1.0,382.85563788258867
328,39,52,1.0,383.85563788258867
329,40,52,1.0,384.85563788258867
330,40,53,1.0,385.85563788258867
331,40,54,1.0,386.85563788258867
332,41,54,1.0,387.85563788258867
333,41,55,1.0,388.85563788258867
334,42,55,1.0,389.85563788258867
335,43,55,1.0,390.85563788258867
336,43,54,1.0,391.85563788258867
337,43,53,1.0,392.85563788258867
338,42,53,1.0,393.85563788258867
339,42,52,1.0,394.85563788258867
340,43,52,1.0,395.85563788258867
341,43,51,1.0,396.85563788258867
342,42,51,1.0,397.85563788258867
343,42,50,1.0,398.85563788258867
344,42,49,1.0,399.85563788258867
345,41,49,1.0,400.85563788258867
346,41,48,1.0,401.85563788258867
347,41,47,1.0,402.85563788258867
348,40,47,1.0,403.85563788258867
349,40,46,1.0,404.85563788258867
350,39,45,1.4142135623730951,406.2698514449618
351,39,44,1.0,407.2698514449618
352,41,44,2.0,409.2698514449618
353,41,43,1.0,410.2698514449618
354,40,42,1.4142135623730951,411.6840650073349
355,39,40,2.23606797749979,413.92013298483465
356,39,39,1.0,414.92013298483465
357,41,38,2.23606797749979,417.1562009623344
358,42,40,2.23606797749979,419.3922689398342
359,42,41,1.0,420.3922689398342
360,43,42,1.4142135623730951,421.8064825022073
361,43,43,1.0,422.8064825022073
362,44,43,1.0,423.8064825022073
363,44,44,1.0,424.8064825022073
364,45,44,1.0,425.8064825022073
365,45,45,1.0,426.8064825022073
366,45,46,1.0,427.8064825022073
367,46,47,1.4142135623730951,429.2206960645804
368,46,48,1.0,430.2206960645804
369,48,48,2.0,432.2206960645804
370,48,49,1.0,433.2206960645804
371,48,50,1.0,434.2206960645804
372,48,51,1.0,435.2206960645804
373,48,52,1.0,436.2206960645804
374,48,53,1.0,437.2206960645804
375,48,54,1.0,438.2206960645804
376,48,55,1.0,439.2206960645804
377,49,55,1.0,440.2206960645804
378,50,55,1.0,441.2206960645804
379,51,55,1.0,442.2206960645804
380,51,54,1.0,443.2206960645804
381,52,54,1.0,444.2206960645804
382,52,55,1.0,445.2206960645804
383,53,55,1.0,446.2206960645804
384,53,54,1.0,447.2206960645804
385,53,53,1.0,448.2206960645804
386,53,52,1.0,449.2206960645804
387,54,52,1.0,450.2206960645804
388,54,51,1.0,451.2206960645804
389,54,53,2.0,453.2206960645804
390,52,53,2.0,455.2206960645804
391,52,56,3.0,458.2206960645804
392,49,56,3.0,461.2206960645804
393,48,56,1.0,462.2206960645804
394,48,57,1.0,463.2206960645804
395,48,58,1.0,464.2206960645804
396,49,58,1.0,465.2206960645804
397,49,59,1.0,466.2206960645804
398,49,60,1.0,467.2206960645804
399,50,60,1.0,468.2206960645804
400,51,60,1.0,469.2206960645804
401,50,59,1.4142135623730951,470.6349096269535
402,48,59,2.0,472.6349096269535
403,47,59,1.0,473.6349096269535
404,48,60,1.4142135623730951,475.0491231893266
405,48,61,1.0,476.0491231893266
406,48,62,1.0,477.0491231893266
407,48,63,1.0,478.0491231893266
408,49,63,1.0,479.0491231893266
409,49,64,1.0,480.0491231893266
410,49,65,1.0,481.0491231893266
411,48,65,1.0,482.0491231893266
412,48,66,1.0,483.0491231893266
413,48,67,1.0,484.0491231893266
414,49,67,1.0,485.0491231893266
415,50,67,1.0,486.0491231893266
416,50,66,1.0,487.0491231893266
417,50,65,1.0,488.0491231893266
418,50,64,1.0,489.0491231893266
419,50,63,1.0,490.0491231893266
420,49,62,1.4142135623730951,491.4633367516997
421,49,61,1.0,492.4633367516997
422,46,61,3.0,495.4633367516997
423,45,61,1.0,496.4633367516997
424,45,62,1.0,497.4633367516997
425,46,62,1.0,498.4633367516997
426,45,63,1.4142135623730951,499.87755031407283
427,44,63,1.0,500.87755031407283
428,43,63,1.0,501.87755031407283
